,ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID,sentiment
1,3887,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEYVqmA_UTzh11Quy1UizsfG2el1gOsDNgU59YLrvhR_gn6ekkBR6HJv-93XoQRtLDGtt2JL3jk8a7zh_I,Good,3,2,Ijeoma Happiness,,85.0.4183.127,19/12/20,com.android.chrome,+
101,4113,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGam4O8tkplGZra_QgwRA5DaQMrhf5lXRq56BIaXtzvGBhkPNA_koAhjIkC8B1KXViBKVCq9l3T1WT5w60,Good,1,0,Sohail Soomro,,74.0.3729.136,21/12/20,com.android.chrome,+
158,4143,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGs_j9GCuk-trSJbRPlg6IkMe-qW2E4y3w_JWVB13VsHf-cG2kgt0BntS_WQreeBro6hE8wqN0oWHDpBgs,Good,1,0,Md Rubel khan,,,21/12/20,com.android.chrome,+
160,4145,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGiu1SzlBRcnhpsCAM6TgDq2Kcz-HBLPJMNXW3oTT0xSjvTSHNfuKCA_0VyNaeTo58WvnsWFGozyE_ZDNI,Not bad,3,0,Yibo Yang,,87.0.4280.101,21/12/20,com.android.chrome,+
176,4162,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF1_Izapi8TakIkLJvWVJoGoREcO1wD8VmXhVTcIGeOShDbQ-TeyA9fnOC9rbEv6EHHC_loscMsTun73IA,Nice,3,0,Tridev Namdev,,87.0.4280.101,21/12/20,com.android.chrome,+
178,4164,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHMUdmvpfOjE3rWJnbguJVmxj2W3KoHO-TM6iK3bBCfWfImpPj6VdWVPahAHKO60ABPiDv9IgTNU8xFdpA,Help,2,0,George & Jodie Wood,,83.0.4103.96,21/12/20,com.android.chrome,+
188,4174,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHySbqoSSeOZuWCn_L3NYZtCaya7kHDWvAz3z_zgBpri-XVwW-NieJJ3zG4VST-YQqlKGG6Z6DyAZNZ2N8,Good,3,0,Mahabir Kamboj,,64.0.3282.137,21/12/20,com.android.chrome,+
291,5251,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFVZ1m9gQyQTGAzgBtIGKGC1jVbT-3-3LydI_XSIQB0HIqd95vNpLwWBYhxvIYfpuLhSP5wvl2shucWeus,Ok,1,0,Rajesh Prabhu,,76.0.3809.111,21/12/20,com.android.chrome,+
310,5842,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEYlspxjUosomPFeodvhH76GQusL9FHFsp-44k7SguXrEUckePcebnyP8mUQA6rZGX5ayXz4U0gz_CW2sc,Best,1,0,Vasava Govindbhai,,67.0.3396.87,22/12/20,com.android.chrome,+
312,5844,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGf1DHgLVB8MYo_AMj9JCBpBp31NGREk-lSsvt5Zv0vXM5vJGNXLe77wGumcF01MqgLSvEA_eKHoM6E5PY,Good,1,0,Prem Kumar,,80.0.3987.99,22/12/20,com.android.chrome,+
315,5847,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG0Ar7hmsN0GQxNQ1X4X4LXgvUu__uh9SMarL3y4XG2OTeos7wAOYZ_AvgmZK-0yfywuekuZOm5hmy2m2U,Nice,1,0,harsh pandey,,87.0.4280.101,22/12/20,com.android.chrome,+
371,5905,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFznwD_KlP15dgCtctDCqdqFlBMK5AunvBnX3LpMD8cpCQWPFibYm1Nr5aPsakJu8-XDtVw-dD9CRY0WoI,Good😊,1,0,Ajay Bhoye,,84.0.4147.89,22/12/20,com.android.chrome,+
389,5923,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFcGWDQEZacmxOD3dyhdzTNx17IcNbFrNVnuhRqY7mt0TBOuYIzLf1XmYV2ai7XS4SSwQhfNXkxIJYh_II,Good,1,0,Thobani Kave,,87.0.4280.101,22/12/20,com.android.chrome,+
424,8531,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHwHkZbl-Eo1ULab854cbiKE6QDaiAppPCU81ctMjngr-XrAsKPVF1AWHL6pYgxu8A5OqLag4tDSYa1qeo,Good,1,0,Hina Nayka,,83.0.4103.101,24/12/20,com.android.chrome,+
451,8558,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFP-1y41eLihoMCJ48KEHqJYx-wj3gOBSEZXNhWYlDmrduZo3T58KYjm-tBqGQHuhn3R1INpeCums_XCK8,Better,3,0,vinod pandey,,70.0.3538.110,24/12/20,com.android.chrome,+
486,8594,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHUoQDnF7DmWoZGrcDJe5yxxpJWnhANm15Sq6kFwQFHIN_QSNOcQebwdMHPN3KwW2aAaWs7PvY2J_uZBrM,Over all good ...,3,0,RAJESH KEER,,85.0.4183.81,24/12/20,com.android.chrome,+
540,12599,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGiEhZv3BAYUY5QTibT0uPde3Vtl9lzqZ0cvlZvgCYNcMV-VSp5yh91tc0TEQ55zYCHKBAlsYfEJI4y8tA,IT IS GOOD FOR GAMING,1,0,sarika kumari,,72.0.3626.121,24/12/20,com.android.chrome,+
559,12618,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGi-Szc1gZDmAFPOFTANZnKlf4ZnDeBFltfZ5xueXeVFsczfOvZU-_0jwmQH5ztPcKEMdLXoixcgZOOtS4,Super,2,0,Santosh wagh,,85.0.4183.101,24/12/20,com.android.chrome,+
575,12635,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGRyHGvhuqP0uqz5eie60V57e1T1aL5zFNznoM5kvGd4XpX_to_Gj02SqJSw71_J6-QjyJ5QNYX5jA_us0,Nice app,2,0,M.Huzaifa Khalil,,62.0.3202.84,24/12/20,com.android.chrome,+
600,20365,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH4xr7FrV2dnUeJUjgdofEGeGojAqM75WKsu_VvmCjKHPjkuw2YZp-rumNmn66MSK4VYHQS0jNvyHTXVp0,Perfect app,2,0,RaVen,,83.0.4103.106,25/12/20,com.android.chrome,+
619,20384,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHNkAeqS9kNHyADwLGsQLLKkdGjPULdtItpp7dbhlK7UpOYUy4N7EAaNaGyTxZzRw_A0fNLEbz3DAUYNEo,Nice,3,0,Mahamad Israr,,77.0.3865.116,24/12/20,com.android.chrome,+
620,20385,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEeQ8gyVasDuLef1rQeRs5W2dykDM8pOEtDpdvr_dX2jP_ecFQWugNHeAxWXN4QjWTNTgTo5CriOlA8weI,Ok ok,3,0,Ephraim Lolo,,69.0.3497.100,24/12/20,com.android.chrome,+
628,20393,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFKrF_xSpmWmnc_cmNdxjQFilYBacVz_hsl3-fYlLT2aHrzhzo0CAqNYPkvR8V-Thavn2p4-A0t72q_G2w,Ok super,3,0,Ramesh Rathva,,81.0.4044.138,24/12/20,com.android.chrome,+
706,24321,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHcvfjPV8I7SfXCiGidML-ZIfqhxXjDvQkaQD30p6IVrASlZ65FRTPY5eG3ZsnIynvSaC31y3AJP7WDiEQ,Ì Good,3,0,Suroj Khan,,56.0.2924.87,26/12/20,com.android.chrome,+
718,24333,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEO62pCIQEE-xLYIHOuYIL1iBBu9eclY0atNGcYN95XX055ucLY1h7ncKvmr4UsgjzzmpofaXjg9KXbY-s,Nice,3,0,Vicky Ninama,,83.0.4103.106,26/12/20,com.android.chrome,+
758,24374,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEwt-9UlG5HcYFdqrhM7SQZkRLGlvJu1316a9Nc-PzvfgHw-D6bhdYC6ztT935BOlpxr-5w8W80wYkxoSU,Ok,3,0,Tommy Scott,,80.0.3987.99,25/12/20,com.android.chrome,+
763,24379,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHEHwYPS9CEbE8rg-QuKM8RN-h6r9FwGikJIli7VZ89tcDr_VV8zRwK7BG-SOS4bebNP_DRXcWz9gei4r8,Nice,2,0,Raushan Singh bai drabad 8539,,42.0.2311.111,25/12/20,com.android.chrome,+
767,24383,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGlNmyTdqSNnQLGd-grO_8qH3MJofmxKg_rC5yjTsMm_wVmJVGDgDX0yyyeUzCYOCd3x3eRF1AbkFLOF80,Good,3,0,Colton Alston,,70.0.3538.110,25/12/20,com.android.chrome,+
775,24391,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFRPyqHBt_T4NkebxSdn0sCsIKLrigCMGeqd8y2Zb-lr3ub-JmZAeQ4v64MlloYBCBKkknj7TR46PmrHcg,Good,1,0,Jove Regalario,,81.0.4044.138,25/12/20,com.android.chrome,+
807,31574,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFEjb9NVdkDPBqmA57AV2Jr34MWXf13NOaUfWEEqQUcGNM2QnG_fLleBMDVeFqIrj3lmUc_neJ-Pnta0ic,Good serving,1,0,edgardo apilado,,40.0.2214.109,27/12/20,com.android.chrome,+
822,31589,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHVgKKh62WwrxtsLuvBleF9Q541601ycS8ctvLS26Fm1ahN55h7MC4JC6ghFT8PMTgzynCX6o0doE3fDXs,Fresh,1,0,qalab Abbas607607,,87.0.4280.101,27/12/20,com.android.chrome,+
823,31590,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEHHu7Dcd5YCsdxWk-1OYCVVeE0ajsrgoOICeoH7P8DixhMONTaThXiDOH4Cs1SG23jfEyTg-dVeQwoNWA,Its helpfully to best result for all apps type,3,0,Fozia Masood,,87.0.4280.101,27/12/20,com.android.chrome,+
828,31595,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEOM2J7D8Rrbjakd7pasOWEt9f_-KUEkDxwgnRhkTLXc1Yxs9q9ic9PoY71wPkNmDYgVIdYW3ne31AkEp0,Good,3,0,Emmanuel Ogbumah,,80.0.3987.132,26/12/20,com.android.chrome,+
833,31600,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFoCWzVBkRuE-bqxe7yD7onbC9oMEUzKA6qk_Cv45MQGuy0cNDxvwxzt5ga54HGHqW-l_7CyJO7mrSE7Sg,Nice,2,0,Padma bc Padma,,83.0.4103.101,26/12/20,com.android.chrome,+
835,31602,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGcNL5hEEok9Wi_VOumqK4bfBpUrwr5IbcBxmSQf0px-0fW4Z63MvgG6e1DsSoyLOrf522hiXQAdtRcwhY,Excellent,1,0,Hayatudeen Rabiu,,70.0.3538.110,26/12/20,com.android.chrome,+
844,31611,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEpkpCPP4fphCS4k5rUQiXRhkcp4nEQqLwEG-5JKjqvxcqf4W9P0kN6sDcY5XV54nAJe2-BCXMDJXfbIQs,Good,2,0,BHUWAN HANSDA,,87.0.4280.101,26/12/20,com.android.chrome,+
860,31627,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEeIW4F13GRRCzRwWQkI8Ls1CUnnXk29kd7rMaaaeIbbGuJTaqNWb-E8Wquy7qSUvKWKNoX7f7iP4Tap7w,Good,2,0,Donatus Nestory,,87.0.4280.101,26/12/20,com.android.chrome,+
917,36566,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEGdl4sdlZbWiIdNANtLur5qSL2gvVNMf0q4Nn4AKk-PA9DEvat9XeoqLfogjo4Nrab7CVKAwXThZdKe5M,Good,3,0,Tyrell Keon titus,,79.0.3945.116,27/12/20,com.android.chrome,+
1051,40354,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEMyt4fYiL78LN4PW3BvbM7qpQeJlV3ZrDP5s3XFpFfhDjjudLY7Lp5a7DjA90jbmVOcEBwuMIedry7ALM,Best,3,0,Rajendra Gadgil,,86.0.4240.99,28/12/20,com.android.chrome,+
1100,47436,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHheMv1RXt8sBQ5BJ5EeUOUYSmpFXam1wcuSse-D6Qd1KBPUk_LkqwjnqIyYrqCGNWcFyvHBuqZDyvfS3U,Good,3,0,laxman t,,80.0.3987.162,30/12/20,com.android.chrome,+
1107,47445,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGhejbG1b2N46B6DekmXUhmR5tRoKhZn3mYBx5RA-qynx3HVB4BlOt-BZWCeh9P1tUZDK4cH5b7d9tdbcc,NICE,3,0,Kanu Mahawar,,87.0.4280.101,30/12/20,com.android.chrome,+
1110,47448,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGt6NY6LYyoCun2gJPCPlpaZltuPd80YdZuLv74oNSBsuyfMng1O4erTHYbjA46pPg6mnKDq-eAwLAKVzQ,Good,3,0,rajesh kumar,,87.0.4280.101,30/12/20,com.android.chrome,+
1113,47451,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEOU4yXXJYgAScylB68ooBGjz30wZdCSK7coF5GGydqhTRXPXUIYlBmL6PqFvbPM_xDtTTZLsaQKsr8J7I,Nice n fast,1,0,Roshan Krishna,,87.0.4280.101,30/12/20,com.android.chrome,+
1137,47474,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEwGq01Ho1z9Gu-Alw6mZjZ3xAXw9sSetk6j-Tk5DFsbOz2oHiTXuBo6GoPR6kQHHT7Gnca7XMj1puErG8,Nice,3,0,Abduljalil Aliyu Wali,,81.0.4044.96,29/12/20,com.android.chrome,+
1145,47483,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE8VnGfLFdOF9jSh7lVGzrRV4r_7FpaIrWD7ODuKd2qaB4z0u01ti_ZhX55fuEwMNn9ST9HALT4_ItdKT8,Good,1,0,BALAJI INGALE,,87.0.4280.101,29/12/20,com.android.chrome,+
1195,48247,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFvJwgPWp0TgW0hHEixvMGhtnHbIls-1bbbdhwqJUVX0oCKyDbhmTLwSG_Xw-UGFCFmN3cCB8-gYFRZTfc,Very good application 👍,3,0,Sovana Mallick,,85.0.4183.127,31/12/20,com.android.chrome,+
1314,57424,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE_0-8BYjJh1_iAD-1kuzS_R8DDA0IIxScKvDBxIIjh0zXgpHqZWY4t_SbbRH-LJXRDPk-waOWaZ5X46UA,Nice,1,0,Troy Pellew,,87.0.4280.101,01/01/21,com.android.chrome,+
1417,62111,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHpJZYu7gqu3lsE3L2FDXHOr32fvOmzbBOH5RujScwbXBjxzZCJoe8LG-hkaofLhWSlgabbJ7rP2SmW1L8,Good,1,0,Rosemary Solomons,,79.0.3945.116,02/01/21,com.android.chrome,+
1421,62115,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGqn-76UItxcw5p5gPDaSc8M1d5_G-HXLvnFHE_p4t8XKwzbqjsJpESLCNOT1giV4dOAF2GVlKrWaEi7Zs,Best app,1,0,Avnish babu Singh,,84.0.4147.125,01/01/21,com.android.chrome,+
1434,62128,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHbTypfWl4QccUs2E5NGFMkEMW9o7bfGtJqb1PZePGnjbEhJ9RupKj0CaMGegwmdxXAntSOVE_2cxp1UpQ,Good,3,0,Yash Pal,,86.0.4240.110,01/01/21,com.android.chrome,+
1537,68691,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHybtZz6oa8p3Q6yjGSBSk7N859RI8MA12OaV9OoJewd4_4sAMz6bFGoZrVzURA6bQVZxDsbOmdeBKcS9M,Great,1,0,Victoria Baffoe,,,02/01/21,com.android.chrome,+
1568,68722,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH_DG6R3IAKqjYwk_WrP_YWxF3Ds5ZQWVgYkSC-tTnF9JXbPTcAOSps_7FEEwsVsk4qSiCz1Xzr_oazHSM,It's alright,3,0,Dyron Davidson,,40.0.2214.109,02/01/21,com.android.chrome,+
1578,68732,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEy7ouHWeIKFHB-9DgG0MtYxY0ZoUEdMSZGfi5Ttyc2-7ZlnUgVe_adRh15bdscnylVt3wQZ8n2gkgQt9s,It is a good app,3,0,Satinder Lal,,86.0.4240.75,02/01/21,com.android.chrome,+
1619,69273,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEyy9yCK5nbitwRETXwO51uug4USb0UJepluxpGNKookLw6EXqdRqYXf42CXkon3IJHO0sos9PUgUUpBDI,Good,1,0,Premdas Vaishnav,,87.0.4280.101,03/01/21,com.android.chrome,+
1620,69274,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEQejF54zn16PoCm4UWU4jta1fhs0V2vkxXad9X85XHf74NMczMBtH8hYfTdbM5-do5Yzh3yvb8mpatQ70,Ok,3,0,Willie Burton,,83.0.4103.101,03/01/21,com.android.chrome,+
1634,69288,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEb6uWARAxE4lSWpTkSR0RDJj2imh9-6jKbu9n-YTPnbi7FuILswZje8V7KPboEAX_i3-Srf8y115qJ9yE,super,1,0,Bikram Basak,,87.0.4280.66,03/01/21,com.android.chrome,+
1679,69333,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGQCWzXjF1JpNSmO87oT4FxUoSJjRFIRlHc56BYyh3sAc-k5yi7ScxfsuxDO0XFj51r4PgBzGJVh70azmE,Interesting,3,0,Wisdom Oliver,,81.0.4044.138,03/01/21,com.android.chrome,+
1691,78724,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG4ufGHj8-k99Vk2CMxUzTCDN7AQN9lVgL2sTu0P0iUjKFpCoYcYm7KHDssyqjmOvFOY6A4O7IV4uqN9Tc,Nice,1,0,Shubham Pal,,80.0.3987.99,05/01/21,com.android.chrome,+
1704,78738,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOELKTIyR3jp9Oj4l7LKRgFtjyBDGfV2ZhCwXcNf6Pvg0KGXJBgBmBV0FSsTkwoNbtyGtjm6_8M8OO-jLMM,Is fast secure I love it,1,0,Penka Weezy,,43.0.2357.93,05/01/21,com.android.chrome,+
1712,78746,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGoBIqBHcAIoyvzq7qMIk3DKGlse3aiMOG4mxsYKNDbtNhXEc0HjkbiuiGetu0MVp_am4yzVlSzkLZoD78,Awesome,3,0,Amuzie Flora,,70.0.3538.110,05/01/21,com.android.chrome,+
1719,78753,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGxuYrfmxOgj49frB5gFPWGHSEtn6xQu_kqRAcl_3vPLZ6xoiWsPfkhbW0GHFOZROzKamcbPYz805XJygQ,Nice,3,0,Rosamma Thapa,,78.0.3904.96,04/01/21,com.android.chrome,+
1725,78759,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE8BNn_VCe_jxOmermTB8FfHrQu_PxK7H_kbmm7ieRR34DNaxNcpouUcw1s9BRf1_hQSCnEw6wc_6VLxlM,Good,1,0,Ana-lira Sweetie,,56.0.2924.87,04/01/21,com.android.chrome,+
1883,83337,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF1uKoCEFMYOxwVNBgNHlI9PoKl2V6n3xaOG4BOM44U1v7-o24sGZTfIk19cNzn2sg02ZQqXE_qTTIwL0M,Good,3,0,asman Pandey,,84.0.4147.125,05/01/21,com.android.chrome,+
1926,87071,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFCnqVMo8fk0q5bwpbJ4XlHyxEbLzyLx_t1hxEZL4zWK5XDS7dJLbnGtwVPwBgCcU3xEAPufoiCwHewORQ,Fine,1,0,Zizu Ahmed,,87.0.4280.101,06/01/21,com.android.chrome,+
1952,87098,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFCPOoivvFOAEckB4MacxBJHYm3Howd1JmuLtfu_JyS33Nr8Nc7wT8Okz2OMCQ_idc7j-4pNd_F4I3oqiE,Good,1,0,surya Lifestyle,,87.0.4280.66,06/01/21,com.android.chrome,+
1983,87129,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHt2fHgjNPgb6uhUpTvcrK0NPer_bSsVDZxMbeHZgyEKVg_qd7HDkQ03pwSN5QcT-pxnwCW0L1E9xgn_4w,Good,3,0,#Mysterious_ _Boy,,83.0.4103.106,06/01/21,com.android.chrome,+
2026,90449,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHUsIdBcxX1X9YGw9IOLcF9tO_AAqLRNMARs-pMJdeke9jWyjQZhPlsnGBpFEgP2zpkjWyVe_COViIJXhY,Nice app,2,0,Himanshu Rawat,,86.0.4240.198,07/01/21,com.android.chrome,+
2043,90467,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGppIoOwRnnBtVwOTTVwCYwmIrQvrPMab73oZJc0ApI4wBYGYT4sJw1jvLYl38r7nAuPalxYGMa1x4p2Wc,Nice,1,0,Pawan Shukla,,87.0.4280.101,07/01/21,com.android.chrome,+
2047,90471,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFyED5IkC6A-FYEi1pfoXmgX-Uc5u0oJuBZg0fHUbqO1bUglv6PPvJvshc4FGxIgzlPvgn5seAgKOmzVKU,Great,3,0,Sindisiwe Zulu,,70.0.3538.110,07/01/21,com.android.chrome,+
2077,90501,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGNPs609Qk9R6IOEnvcoEefzC-H3vd-jH1I-aNhyLKjeAjScYdYy49ukCuIKQfTeQ68Z4oXhcK6NF6Y6uI,better than other apps,2,0,Rashid Saidi,,80.0.3987.119,07/01/21,com.android.chrome,+
2089,90513,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFv_KFz2YoUvAen5KYS2Mc4jQCg7Coh89nnSyuIvwyjdd3yK8P_LEPgdIIFDTUYu30qI-JLOWrqWpql59w,Good,1,0,Sao Sarak,,74.0.3729.157,07/01/21,com.android.chrome,+
2131,99877,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFM23_3tKvmoSUopj9h3xin4yB5knxiD8g3HFxS-WpSWB8jcbY16KsAtKDkov5Kz1HPSbfr7YdI8grNuxI,Its a fantastic app,2,0,Wasif Ahmad,,87.0.4280.141,08/01/21,com.android.chrome,+
2160,99906,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEzKBQoxZZkAskhnDNF2Xyp-6YjqdF2GT_NbxWFTkuHM6SVDX9BoDvhoaEZBwVo4E0t49kTPfUVopNx0_U,Great,1,0,Mohammad Akhavanfard,,87.0.4280.141,08/01/21,com.android.chrome,+
2178,99924,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF51_MfkDPaaDAIcJRXuPv5-xOMvlvlSI0-iSim1g2ow5euu1yEPhN0I3vB4IpxRkaDYe5IIBLyLUpiomI,He is a good app,1,0,Omkarमत Khande,,85.0.4183.127,08/01/21,com.android.chrome,+
2232,102802,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFj67daHBV2pjEq9jCPChDsvfaJ_j-qK78JWTVGcvKpnCrdhAiYjYlQ9j215-ypEYPce_XO0oLZV9xIHgs,Ok,3,0,Soma Sengupta,,83.0.4103.106,09/01/21,com.android.chrome,+
2297,107631,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEjYrRp-CkjhUyGi90Z85LXWRV35JEgXy7dUfp9fdiMSefTt8zvn7hxg7cRwUZOWRBDiHw4jXbgL6xBJfw,Good,1,0,aseel bired sal,,42.0.2311.111,10/01/21,com.android.chrome,+
2344,107678,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH4Idz4vZHtW4hNirBBMZukeSV--sn6FR8PLWxkfn7j6_kcH5i0ZfU_jJevc6vliuUtmeaDnBjaLQFQtuE,Very good,3,0,Sushant Patra,,80.0.3987.99,10/01/21,com.android.chrome,+
2382,107716,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHMRIMC847UXnPw3DH8x5srHaTPC3cWya-w-gdUje59gVzp954NFx4_EtqyMmBwOPvRA2uP9x3A-n6ddSg,So good,1,0,Marygrace Loon,,83.0.4103.96,10/01/21,com.android.chrome,+
2384,107718,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEKsd1paRfDCu2NDBjxPBTyasx1ASRB6znwT1uIP7HD4LD_JSlqBRy-oeBVYPpbTiHj36gCYcT9UjY9GSk,Good,3,0,shailendra kumar,,84.0.4147.125,10/01/21,com.android.chrome,+
2429,113017,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG52AKY29Ay6PS2jBJbuXcGyFALlyDCvGqw4HSv8BahK6gBx4g1w379iHH7T7ONtKE1aj7S0SjK-4BYP2U,nice,3,0,Wajid Ali Khan,,87.0.4280.101,11/01/21,com.android.chrome,+
2443,113031,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEMtarHg7BYcdHFQhUyoGqF0JaMLX_nie4dTqynh1UovRXRrugDDbhoOS58xoT5B-4XsSjZex0k4OJdvII,Nice app,3,0,꧁༆gค๓เภg ๖คקเ࿐꧂,,87.0.4280.101,11/01/21,com.android.chrome,+
2454,113042,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE1svN4-TMkt1NaBZgUJa5qDq6OceDhIwb_Ol6gtAWN32_7WVxhBJ4VxVQB09cAKQUDsH3y0TwHydpcg4k,Good,1,0,PRAMOD BARIK,,87.0.4280.101,11/01/21,com.android.chrome,+
2487,113075,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEOSvLxVAQ9hyhI576oeKOa2wHs5mCFB3QlMKLla76E-Nx4rPO0TogxgY5jV6Idp4HcHhMlexTzkZmpUy4,very very good app,2,0,A Google user,,87.0.4280.141,11/01/21,com.android.chrome,+
